"Local SHA","Local Subject","Patch ID","Upstream SHA","Upstream Subject",
"a00dbb8ca1c0db68ec02ae4d41ff5984dff8bdf9","UPSTREAM: drm/omap: panels: Don't modify fixed timings","d2c3450305153f7e69db7e3d95f233da3c898b0c","31cd7afa3086f1206ef4c7434e033669702adf08","drm/omap: panels: Don't modify fixed timings",
"fd046e8f026bd7ffad7171cc189494d768c1af12","UPSTREAM: drm/omap: Move bus flag hack to encoder implementation","188aa5aa5360074900843323123717b398726a4b","8e9c1c6676ea3d0dc60d84ee9a69984a4bcf859f","drm/omap: Move bus flag hack to encoder implementation",
"d210e3b5d75c033511292ff5d862b59f726d2a04","UPSTREAM: drm/omap: Split mode fixup and mode set from encoder enable","912b4788a2f68e055ee7b467439f5289fd2b3902","3fbda31e814868d8477ddf52d74b7b8f596578e8","drm/omap: Split mode fixup and mode set from encoder enable",
"585132785535703744586c1818941ef33c092a93","UPSTREAM: drm/omap: Call dispc timings check operation directly","0d667d4d71dabf84bc57c05f022282d6c44ce26b","7c27fa57ef31debf62c5529725d4fa096b336a99","drm/omap: Call dispc timings check operation directly",
"60e81fdc80b664b18f5fcc7be766e80c1133d072","UPSTREAM: drm/omap: dpi: Don't fixup video mode in dpi_set_mode()","529185d61dcaaf8de50a90ca569c6c4e54906360","f79fa7da6a2953c9964f285dfddc61f92ced0a5a","drm/omap: dpi: Don't fixup video mode in dpi_set_mode()",
"669af933105255bad902b77a5a1675010fff0fbc","UPSTREAM: drm/omap: dsi: Fixup video mode in .set_config() operation","cb8419f47a6058dc8498e9cea9d2d7a678b43a48","7d39e59be51bddbd5cd487274d48969a39a3bcd1","drm/omap: dsi: Fixup video mode in .set_config() operation",
"683d2038cfd771a2c34d8f2ffa8bb9293e950dbe","UPSTREAM: drm/omap: hdmi: Constify video mode and related pointers","dd39b036f10a83a55ab086946d2375caadf9f3c6","95e472da1094dfe41b7d1d3fb2d04486cf863a42","drm/omap: hdmi: Constify video mode and related pointers",
"ebfdb5fd5bbbc3dbc2a1c3ece10d6506922f096d","UPSTREAM: drm/omap: sdi: Fixup video mode in .check_timings() operation","5299992905177643f7e4efd6d6b1e6b7fccbc096","96fc64c775370b18bbf53732ad5130a6662cf1a2","drm/omap: sdi: Fixup video mode in .check_timings() operation",
"8a2da3981b354ef72aec294245b1271c30ee1583","UPSTREAM: drm/omap: venc: Fixup video mode in .check_timings() operation","7349553c730284e7d19a7dbcee85c2609dbd8766","a730ce996ce4da09979bac884ddb62daf413b79e","drm/omap: venc: Fixup video mode in .check_timings() operation",
"1abaf349589789a0e7f248f36e2eb9dd971bcf54","UPSTREAM: drm/omap: Store CRTC timings in .set_timings() operation","0d958fdba2f5785f599fd799d81d2fe4603940fb","d8dbe79143764b86bd04c63c044431565582a22d","drm/omap: Store CRTC timings in .set_timings() operation",
"cd92c0e8fc70d6d7aa6c5f36435e663e6908d66d","UPSTREAM: drm/omap: Don't call .set_timings() operation recursively","445caa9947dc0baca6a3790e0d205ba138f1315b","6ea48430952323091194100d48c5610b9cd286b4","drm/omap: Don't call .set_timings() operation recursively",
"56ee2f127c22ea47bde44cbefea4d62ba0afbc71","UPSTREAM: drm/i915/gtt: Enable full-ppgtt by default everywhere","42a1471d1deacc03dad47b5ec7ea2a5d3e3a1d16","79556df293b2efbb3ccebb6db02120d62e348b44","drm/i915/gtt: Enable full-ppgtt by default everywhere",
"19f3bb1288b4c168bd1bee6031ab4a3b831621dd","UPSTREAM: drm/i915/gtt: Full ppgtt everywhere, no excuses","302b59ec9953be40833dfb074daed22aaea1288e","5f9c4f95bed24c8a8ad9258ee120a910876f6eed","drm/i915/gtt: Full ppgtt everywhere, no excuses",
"840f97f2e45f4062e93c00283e616413e8c9bbea","UPSTREAM: drm/i915: Fix assert_plane() warning on bootup with external display","39f21104b0bfc189f5b495340202ff38a4d8b668","516a49cc19467e298d08a404f73a6e311f4548d1","drm/i915: Fix assert_plane() warning on bootup with external display",
"40abd4667af270e515d40945570c67bbc4fd3d13","UPSTREAM: drm/i915/icl: compute the TBT PLL registers","2d388013fde54cf4ac6b35b827d07bab0b22f3d6","f7a738fca03c8dae6a1b448393989cc9f612198d","drm/i915/icl: compute the TBT PLL registers",
"a46578de9c822cdc258ccf0bbf104f3b139e7954","UPSTREAM: drm/i915: Suppress assertion for i915_ggtt_disable_guc","e6e933fa8beab57296d509bafdad7c5d8f6098d7","35e900818e177d9ae34988d15461792582937924","drm/i915: Suppress assertion for i915_ggtt_disable_guc",
"45180a875344f999bb9063665ad420e845b65eea","UPSTREAM: drm/i915: Only force GGTT coherency w/a on required chipsets","974f090c214559c823fdb157a9baade810dc1e2e","900ccf30f9e112b508a61b228bf014e3bea14bc4","drm/i915: Only force GGTT coherency w/a on required chipsets",
"d4a91991e95c8ffb18ed4f567926e22f87e0a954","UPSTREAM: drm/i915: Remove unused ""ret"" variable.","e317c5bc4cad877c40b134f09e9e00f5d469b8e8","6bd31b3798c83b611737097d98008663a2f5d065","drm/i915: Remove unused ""ret"" variable.",
"3286de1ecc034ba1cd47463c9ae0962fa029e140","UPSTREAM: drm/i915/dp: Limit link training clock recovery loop","5010d181424ce8686a9218051139523923845d48","bb5ffe6fd58cd37f1cade411c4a00745ed0fbbd1","drm/i915/dp: Limit link training clock recovery loop",
"c5768cf3ce8baa784649cb58a3d8ad6c4f9477bb","UPSTREAM: drm/i915/dp: Refactor max_vswing_tries variable","2aaa27e246f93c9de67dce62f77459469e85bffe","102506d52922345cf17af362b94b869cffefbbe1","drm/i915/dp: Refactor max_vswing_tries variable",
"f0ca8e6f4fee6591eebd70aa7fad6b49ba719c6d","UPSTREAM: drm/i915: Pull unpin map into vma release","2d7a16fdd40e930b6247b0ef5ffa3ece174e4af5","6a2f59e45afc6277cb3e9c9dec466935bb8a8295","drm/i915: Pull unpin map into vma release",
"d14e6cf8186e5aa93c7426fdd84006333e2f1c76","UPSTREAM: drm/i915: Show stack (by WARN) for hitting forcewake errors","563a6ff42243d0ab7dfc767165cd917d1fdeb728","a5b22b5ed88bfb848d40d3c593f5506bdb75c882","drm/i915: Show stack (by WARN) for hitting forcewake errors",
"08b3b0886c49779a260f7a0382a3e0b3f4424a3d","UPSTREAM: drm/i915/icl: Add remaining registers and bitfields for MG PHY DDI","ba290865d97638a068e83ada8ba2a97b7e7e5ca5","a38bb309c2ce25a562819949a19fefa38ae8ab96","drm/i915/icl: Add remaining registers and bitfields for MG PHY DDI",
"25c3d8fa41d66ab006b5fa17160080fb650e0aa9","UPSTREAM: drm/i915/icl: Implement voltage swing programming sequence for MG PHY DDI","0d97a79fe406a4afbda4fc48c06fdbca87301258","07685c827b2a020c88c25a6961c435050bbbe7b3","drm/i915/icl: Implement voltage swing programming sequence for MG PHY DDI",
"48d3b94de0ec1e41e299fe36d28f15dc6955b074","UPSTREAM: drm/i915: Skip repeated calls to i915_gem_set_wedged()","d96f7c4574c877c2351b8c8ee8950724f5a0ed69","3970c65c2b47c450f917bc8a29c5849563a95dfe","drm/i915: Skip repeated calls to i915_gem_set_wedged()",
"7b13a4f1bf1780983a944cdfcbf300ed37fee2cc","UPSTREAM: drm/i915/dp: Improve clock recovery loop limit comment","d7ecdde20f6fd17319c3b8d3e9e0f1756b0b43f9","4de737a26e6a251c86ff1e96667aebc5eecf9456","drm/i915/dp: Improve clock recovery loop limit comment",
"6a1aa00d86b1e4118c37f66cefdbce32b52f3643","UPSTREAM: drm/i915/icl: implement icl_digital_port_connected()","28c92a842bac98941708789567648c181a052859","b9fcddab4afbac67660410009828eae83b6f3a36","drm/i915/icl: implement icl_digital_port_connected()",
"470a3b5adecdefaa34e905faf338bcd408949ea2","FROMGIT: mm, drm/i915: mark pinned shmemfs pages as unevictable","d45a5b8c4afde4d4817f3e5a60a11c20cd2fdbb9","64e3d12f769d60eaee6d2e53a9b7f0b3814f32ed","mm, drm/i915: mark pinned shmemfs pages as unevictable",
"e1843fb3a0454bca10f21241e592a4ded05358f8","UPSTREAM: dt-binding: remoteproc: Add QTI ADSP PIL bindings","6409497f4d3135566b0c7bd1dba6fd78aaea121c","159accc4d05de234f485366163e9084a73baa63b","dt-binding: remoteproc: Add QTI ADSP PIL bindings",
"032597813e8239e8a43e19437df52281710319c5","UPSTREAM: drm/i915/icl: store the port type for TC ports","d4db8dbf90e1ced0a114bb0cf75ee21988c68dd8","6075546f57f8fb56a95070adf9602687a01fd49b","drm/i915/icl: store the port type for TC ports",
"e4a1c1ce2a1bb51babfe997bc648fdae7dc6781b","UPSTREAM: drm/i915/icl: Update FIA supported lane count for hpd.","67357ba55a553aea4279ead163822e9d905eb19a","db7295c2c4efb56efab7f6fe0fc3c646d200630a","drm/i915/icl: Update FIA supported lane count for hpd.",
"9507aa3b0288782c5d51e67bcb887ff7dfa5933c","UPSTREAM: drm/i915/icl: program MG_DP_MODE","a31a857d648d388e33695ad92d6d9b9395e7e82b","340a44bef2342b0ff7334017e9e821645fa8ae43","drm/i915/icl: program MG_DP_MODE",
"318379d2c23af6f6f08c40d44444250f1c21f330","UPSTREAM: drm/i915/mst: Do not retrain new links","e70a46edd02a8838cb40b56c3d63afa6f61b11ad","45ef40aab72e21eb81147a6e8a2bca863f0234fd","drm/i915/mst: Do not retrain new links",
"bbad1818c3d239d64f22c254a2dfb98c66e760b8","UPSTREAM: drm/i915/mst: Continue state updates even if AUX writes fail.","438f04f41d9b62e7483c4d737a82d76f067a7b30","65172699a8bd9956705f71fb8b66b1068a1bb5cd","drm/i915/mst: Continue state updates even if AUX writes fail.",
"428c3319490c0c74a5daa6a8e49daedd2a810033","UPSTREAM: drm/i915: Avoid computing tile_row_size() for untiled objects","ebaa4329359d1b80bbc1c5953e9cca62515d3aa8","406bc5633c6b1c7e7a86230db312ee34e785a8f1","drm/i915: Avoid computing tile_row_size() for untiled objects",
"5f62e92749db5bc148bd66d28a8766c5826e09a5","UPSTREAM: drm/i915: Mark up object tiling-and-stride getters as const","acbf81afaa7f36e03e57c437195bb82b886b961a","d899aceb60912c9f1d7e1d7a3b388f116baf1b44","drm/i915: Mark up object tiling-and-stride getters as const",
"cff248d30dff150351750836722ab52d074a1ca4","UPSTREAM: drm/i915: Protect guc_fini_wq() against module load abort","16f852562a00942f2e24005d2127010072901e20","52dda80d62dff39979fb407d67b7c9fc02381589","drm/i915: Protect guc_fini_wq() against module load abort",
"d9c4fce47ac59f1d94683774401b5f7c2293e8b5","UPSTREAM: drm/i915: Restore sane defaults for KMS on GEM error load","16a373a966fd021245a1314b03d30e4e0fc0b830","7ed43df720c007d60bee6d81da07bcdc7e4a55ae","drm/i915: Restore sane defaults for KMS on GEM error load",
"f1756817608f5bf1e81377cb282eb0dadfb88463","UPSTREAM: drm/i915: Don't disable the GPU for older gen on wedging","d86ebd8bca761882ad5217e26ec142a365036d22","ec5b65a97c60f482bd23d513ce8c398797d40156","drm/i915: Don't disable the GPU for older gen on wedging",
"de2ed607356c5e3d394ba9a26333993b1d6d0d49","UPSTREAM: drm/i915/selftests: Use a full emulation of a user ppgtt context","d3d87fe82112f68db6431556365e07abc72dedb2","ab84a110490d38d40780113a1cdfce03b1cdec13","drm/i915/selftests: Use a full emulation of a user ppgtt context",
"7bab012d4057917ec37e4a7f7aeb79eeee62f0dc","UPSTREAM: drm/i915/selftests: Exercise resetting in the middle of a wait-on-fence","6343e3c1479ddba93f7eebe01e52b94b8ab54df8","6dc17d69f83ec315157b76fbf47d4379e1266cef","drm/i915/selftests: Exercise resetting in the middle of a wait-on-fence",
"b5d42a94def456dd81529b270509020f97ee9681","UPSTREAM: drm/i915: Eliminate use of PAGE_SIZE as a virtual alignment","c76ae99cfc29b10ebadd7076c2a41052056a6918","7a859c655d8f9e83d95ad8e4722c0da6b29590d6","drm/i915: Eliminate use of PAGE_SIZE as a virtual alignment",
"3e0b98fd2418225fe7de9537b64938df913ee285","UPSTREAM: drm/i915: Remove superfluous GEN8_LR_CONTEXT_ALIGN","294da64f7d497767f15c1e57127c522728522257","c00db496bbd4586448bd46e19d79f424fd6faf6a","drm/i915: Remove superfluous GEN8_LR_CONTEXT_ALIGN",
"8c2e161f0f5ced8ee635492e6f46d1341bf4172c","UPSTREAM: drm/i915/guc: Avoid wasting memory on incorrect GuC pin bias","d41126a1dac3dde108bff0fb88f10675b4314e92","9936ef55f254bb95fca9258539819a92d824497d","drm/i915/guc: Avoid wasting memory on incorrect GuC pin bias",
"0b49f908612e55154a3eb0f3e49350bb079962dc","UPSTREAM: drm/i915/guc: Do not partition WOPCM if GuC is not used","7a78688085736b7762244a6c044848cc30e892cc","b6445e17799d931c8c94e5d7acc59c9558f52df5","drm/i915/guc: Do not partition WOPCM if GuC is not used",
"c2e69abf1315ce2fe6e6a758d2b6bffc132b40dd","UPSTREAM: drm/i915/guc: Move the pin bias value from GuC to GGTT","280c48170d75b4019fe27ec05a684eb43140b3e3","dd18cedfa36fbbc19903aed12d6d94c06f5e6dea","drm/i915/guc: Move the pin bias value from GuC to GGTT",
"81618524dd46798f0c2951d642369479e5c8a4f1","UPSTREAM: drm/i915: Remove unnecessary ggtt_offset_bias from i915_gem_context","5bd549ac4ebf1ddda084820faacb7c1c3d9f1eed","496bcce3c9bf50ccf74b3050669600631cbf8138","drm/i915: Remove unnecessary ggtt_offset_bias from i915_gem_context",
"cdb45c56827087dbd235d7daac30e0e9ec167a09","UPSTREAM: drm/i915: Add a fault injection point to WOPCM init","3dcc0bcf5da26d1c181c43ef2b3d6e3d6e70d7e0","905febf592f7280084ee853b05d7bd59e26c4ca0","drm/i915: Add a fault injection point to WOPCM init",
"b6473453e2ef20fc72d06540790026e7ec43e113","UPSTREAM: drm/i915: Drop unneed i915 parameter from intel_ring_pin()","4d228c1edda80c6be81a09a3f1bfba34d3546a83","5503cb0decdc03c2f9dad53560bd5963aeb8fc8a","drm/i915: Drop unneed i915 parameter from intel_ring_pin()",
"5cea88faa28085314ce203faaf7cd2e8aacfdb91","UPSTREAM: drm/i915/icl: don't set CNL_DDI_CLOCK_REG_ACCESS_ON anymore","43d4cab757b47d69ff13a589e47788226e6ec7ad","c50dfe79ec3ea28efe494808576d281738056d90","drm/i915/icl: don't set CNL_DDI_CLOCK_REG_ACCESS_ON anymore",
"317b18f6b9cfd5c4d37fe1f4cd742068e89bff0d","UPSTREAM: drm/i915: inline skl_copy_ddb_for_pipe() to its only caller","eabb7a1e68511b689568aad2d231247e28cd0594","f00ca81510b9aa81c88c916c253509e879740342","drm/i915: inline skl_copy_ddb_for_pipe() to its only caller",
"394baeb0d9102c2ed9f60c41f4016a340fc48568","UPSTREAM: drm/i915/icl: Add TBT checks for PLL calculations","f8405bd203f8317654b3b50275ae121c02d8d5b6","2b7edeb008527b1dd649d3a581792825b57df08a","drm/i915/icl: Add TBT checks for PLL calculations",
"79d9896681e3daff8a811c8555db935a81a74a36","UPSTREAM: drm/i915/icl: Set TBT IO in Aux transaction","4ebc2e10ce0d269fc5dfffd26968fd77a1cb1c24","6f211ed4343832ce5c18ea68e860705b3fdfa82f","drm/i915/icl: Set TBT IO in Aux transaction",
"085ec8bc4c084169bc2aa0eb1f0a1fd676264017","UPSTREAM: drm/i915: Downgrade Gen9 Plane WM latency error","28dd9f6ae280586d3fe5967029b39fae8ab3bcdb","86c1c87d0e6241cbe35bd52badfc84b154e1b959","drm/i915: Downgrade Gen9 Plane WM latency error",
"57fbec027199331a58c8a7b4663241240492608a","UPSTREAM: drm/i915: Kick waiters on resetting legacy rings","de29e17060477116f949d5630fb4b2240d56b1bf","d6fee0dee09317d5e83e9b855316cb779dd679cf","drm/i915: Kick waiters on resetting legacy rings",
"c4c438681147c6845353834df142c317dfd9210a","UPSTREAM: drm/i915/selftests: Replace opencoded clflush with drm_clflush_virt_range","1b59d8f003571efacd5b670c7d9e86cc8a0a186d","f6844a85e0c96a55c61fa3e611f414999b11e4de","drm/i915/selftests: Replace opencoded clflush with drm_clflush_virt_range",
"b80c2a80651720e469e89bd494ccc6fc97cea191","UPSTREAM: drm/i915/gtt: remove px_page","1b9bef65399d6ac79702cce25be26c17591f4ff7","3d94361aa13a0135a1b67d27a80a5158c93d6505","drm/i915/gtt: remove px_page",
"be47917ff9916f9f7aa1eafd14f65e3a394d2012","UPSTREAM: drm/i95: Mark GGTT as incoherent for gen10+","73d39760501ff49e649915f1c28332cbc6639e0d","21eb1850fa0bd0a9b729bf3708da78888433027f","drm/i95: Mark GGTT as incoherent for gen10+",
"4d2e10e12c15cc3e891f9857b2aadfe0067bde99","UPSTREAM: drm/i915/execlists: Terminate the context image with BB_END","a37d517931fe58e0856e15407f7a7b68dd76dd1b","d0f5cc5db11470a160788c123cc67bdb0cad1904","drm/i915/execlists: Terminate the context image with BB_END",
"f8e66576a873a2c8ea917baeebfa47c3147c71dd","UPSTREAM: drm/i915: Drop stray clearing of rps->last_adj","273318ca895852bb35b4c48924066e72d14fa106","0d55babc8392754352f1058866dd4182ae587d11","drm/i915: Drop stray clearing of rps->last_adj",
"b9553d796d4ca9c59a880240d7072123988a8a60","UPSTREAM: drm/i915/icl: avoid unclaimed PLANE_NV12_BUF_CFG register","b14a921e145f479edc62958220e2b00a45db95c8","12a6c931beffeaaa350ef562e91e49918b4b3e68","drm/i915/icl: avoid unclaimed PLANE_NV12_BUF_CFG register",
"43578093030cb6226ed4eaeda74422e3415dd264","UPSTREAM: drm/i915: Unconditionally clear the pm/guc GT IIR upon acking","d3365019fe5e32d8e0646f42292ecfa251a83834","f4de7794de84f06dc56f0adc8ce34ab8294138a9","drm/i915: Unconditionally clear the pm/guc GT IIR upon acking",
"e33a81a1ef9b7ef42886d220971c2767bec53806","UPSTREAM: drm/i915: Clear all residual RPS events on disabling interrupts","f40620091e5584470a9ee9c7373b681ca3d921c0","4668f69544328dd04f39546274d5cd7a1cde2240","drm/i915: Clear all residual RPS events on disabling interrupts",
"214c569163ef7a7a951e887bf6fdfcb3b9cb29da","UPSTREAM: drm/i915: Fix typo in i915_drm_resume()","207c1a7347edd88a4ae181b471f2ec01b3344889","c444ad790cc2b2bb6925a0b56716712a79624b4e","drm/i915: Fix typo in i915_drm_resume()",
"0c30bfc4258a8a377ba09985a8212a83a7b23b0d","UPSTREAM: drm/i915: Stop dropping irq around resets","5d2497359b88440d4f5bee85a2aa67352b70726e","a6476ebd4350d51146ef0492b4b06bc0d31e8827","drm/i915: Stop dropping irq around resets",
"a78cd64cab25d99339613391bce5c7f3299e67af","UPSTREAM: drm/i915/selftests: Unconditionally do a chipset flush before emit_bb_start","c90899baa24724fb66fd7f9743433816c8f8bfbf","e6a59382924e2d007b554a2aebcd4445ebb01fef","drm/i915/selftests: Unconditionally do a chipset flush before emit_bb_start",
"8361b708e9bbf9345f20d942423fd48861386442","UPSTREAM: drm/i915: ddb_size is of u16 type","b948d9f1c76dbe150789444dfc27afdd413dd775","aaa023782fda76a3eacd9f3c8c14ad7382d86cf2","drm/i915: ddb_size is of u16 type",
"6fbd4609693f9afd4259617612aca3be4734641f","UPSTREAM: drm/i915/skl: distribute DDB based on panel resolution","5b7f9d206e64c42e6af18aba19fae564656e31d9","cf1f697acb04d2e06c117436cc55e52760f1ea7c","drm/i915/skl: distribute DDB based on panel resolution",
"7107342df945f9a8cb3c5347fec7d68b4f87a7c5","UPSTREAM: drm/i915: Pull seqno started checks together","7dced75a5ed1cc58e2dabea251bdc93742556a53","97f0615800041b145b36e00df65526e0fa6927bd","drm/i915: Pull seqno started checks together",
"3b69df29bac5bef0c9f2aeb6c218d1964eae5498","UPSTREAM: drm/i915/icl: Fix power well anonymous union initializers","73386d7ba6a8101df59ba7e7b574879eb1563c1b","ae9b06ca067d5c22286c7290553c4b290607a042","drm/i915/icl: Fix power well anonymous union initializers",
"beb3e068a354366c3525760866aaca059f65464d","UPSTREAM: drm/i915: Rename intel_power_domains_fini() to intel_power_domains_fini_hw()","d047e1a4380c08789e18fe063e3b09378166cec6","48a287ed9d624d8eae65e2dd1b12915b2b853644","drm/i915: Rename intel_power_domains_fini() to intel_power_domains_fini_hw()",
"009553e039d025433c75bf89b4747496d500b2da","UPSTREAM: drm/i915/vlv: Remove redundant power well ID asserts","48187b36fa48be5c45d97a5386ba57e04b5d64e8","3ae27f7e103d95a820061fa692d0fe53303ccf98","drm/i915/vlv: Remove redundant power well ID asserts",
"bbd0c0dba112fefcc842d51547dfdebfbd207e78","UPSTREAM: drm/i915: Constify power well descriptors","3539b9ad69abbd416e258f14d1d4c16eff433b96","f28ec6f4ea483554aacc59e8eb4a7667ecaf58ad","drm/i915: Constify power well descriptors",
"8f5a037987f425ec91a1b1b620b300f17f14e5d0","UPSTREAM: drm/i915/vlv: Use power well CTL IDX instead of ID","44b64ee15667891dc237b883841399cf2a627ae1","d13dd05a1f20262e32335a1f1363809185e3d2e1","drm/i915/vlv: Use power well CTL IDX instead of ID",
"cd3070f4aaf1636615cedc32cef4e8ef99504bc0","UPSTREAM: drm/i915: Remove redundant power well IDs","b8416fb505ccf794885df31531476634bf3283a8","4739a9d2438bbc89e9aeea33b43680aeae2882e9","drm/i915: Remove redundant power well IDs",
"8f8d231e9e005f1b771101ff86aa5144a140f55f","UPSTREAM: remoteproc: qcom: Introduce Non-PAS ADSP PIL driver","819d405f4d2b88c824cc5ac4e2efe23acbd27d49","dc160e449122274e0acffa622cc937f90b76a5a4","remoteproc: qcom: Introduce Non-PAS ADSP PIL driver",
"6b6878f5ab86989fb38e116caed9cc58a9760169","UPSTREAM: remoteproc: qcom: qcom_q6v5_adsp: Fix some return value check","ac61f708eaf12a68d9ce77519c35278fc0818d34","6e6b1ada0c6a745b0190016b1f50b699a625a944","remoteproc: qcom: qcom_q6v5_adsp: Fix some return value check",
