"Local SHA","Local Subject","Reason",
"8a0c929a5e432b78f64ffe396e34e40878992f65","CHROMIUM: iwl7000: mvm: ftm: make common calib signed","IWL7000",
"19729114dee695caddbb8c61715e29b2043ca61a","CHROMIUM: iwl7000: mvm: Allow multicast data frames only when authorized","IWL7000",
"c5d0098dac47496c18e25a61a19aa00d7656a82a","CHROMIUM: iwl7000: mvm: avoid races in rate init and rate perform","IWL7000",
"c0a62acbabde0ebbef95d0d34709bd5841423dd7","CHROMIUM: iwl7000: mvm: don't call rs_rate_init in an atomic context","IWL7000",
"085404fb7b1f7ce430b54297db4af70c11f1fb7d","CHROMIUM: iwl7000: mvm: don't send GEO_TX_POWER_LIMIT on version < 41","IWL7000",
"bf94b53a6b7a93a5af1678fad5b01fbdfab29190","CHROMIUM: iwl7000: mvm: prepare the ground for more RSS notifications","IWL7000",
"8a4b5e07f889d4ebb8ee2e6c8e9a5d9e9ba74015","CHROMIUM: iwl7000: mvm: add a new RSS sync notification for NSSN sync","IWL7000",
"68969112010e474ac09cdc7b029b658b98790f97","CHROMIUM: iwl7000: iwlwiif: mvm: refactor iwl_mvm_notify_rx_queue","IWL7000",
"e2ceaa827133ec9bd369c86e884b733f0be0a585","CHROMIUM: iwl7000: mvm: add a loose synchronization of the NSSN across Rx queues","IWL7000",
"9f1883496541a0a9abc98bdb6592ac9ef7bc6e91","CHROMIUM: iwl7000: mvm: fix the reordering buffer loose sync","IWL7000",
"ece1d60166291a7d9f00ab37b31a2c3c8fa0b141","CHROMIUM: iwl7000: mvm: add a wrapper around rs_tx_status to handle locks","IWL7000",
"1e281444f486350124cf5505ea9a13839d714f1e","CHROMIUM: iwl7000: dbg_ini: move iwl_dbg_tlv_load_bin out of debug override ifdef","IWL7000",
"3dcf383938a2c2e1046512f5d9164a88c5b1c92b","CHROMIUM: iwl7000: dbg_ini: move iwl_dbg_tlv_free outside of debugfs ifdef","IWL7000",
"c5dba9e98056ab0100bc10f1ff54aa4340c8a18f","CHROMIUM: iwl7000: fix locking in delayed GTK setting","IWL7000",
"11eb3a9098f76ee19c5a0aea23c67756e597f57f","CHROMIUM: iwl7000: dbg_ini: remove periphery phy and aux regions handling","IWL7000",
"e4da38f4e47d48110b8196cde0255b1266050ec2","CHROMIUM: iwl7000: mvm: fix comparison of u32 variable with less than zero","IWL7000",
"d4aa4a1802189a464601b8c25bec36b478659f15","CHROMIUM: iwl7000: mac80211: send IBSS probe request with correct BSSID","IWL7000",
"9a5d7c54742fc3ee5a9620d15565905c35f4bb38","CHROMIUM: iwl7000: mvm: fix frame drop from the reordering buffer","IWL7000",
"28790f553f80e4e1e9a8200a958b5b58272ec145","CHROMIUM: iwl7000: mvm: replace RS mutex with a spin_lock","IWL7000",
"5ee00b383ccebfd030933dbad609779450da19d7","CHROMIUM: iwl7000: mvm: remove check for lq_sta in __iwl_mvm_rs_tx_status()","IWL7000",
"b835c455a4d1f28940c0d2ea812808bcdb933f61","CHROMIUM: iwl7000: mvm: move RS lock to the persistent region of lq_sta","IWL7000",
"5f3f1133181e8735e680828c471060a6ca184010","CHROMIUM: iwl7000: mvm: fix possible out-of-bounds read when accessing lq_info","IWL7000",
"6b04e03ed2563a671c2779333dbb6f757e00fb93","CHROMIUM: iwl7000: mvm: send LQ command always ASYNC","IWL7000",
"7159e8020cc04e7697edd940e2dc2e0fbc506c5e","CHROMIUM: Revert ""ANDROID: dm: verity: add minimum prefetch size""","ANDROID",
"765ef175f41c5963dbd62de6aa950781268ee1fe","FROMGIT: ANDROID: kernel: cgroup: cpuset: Add missing allocation of cpus_requested in alloc_trial_cpuset","ANDROID",
"801f53f8f8761854c8bb63856093fdcd6811b458","FROMGIT: ANDROID: kernel: cgroup: cpuset: Clear cpus_requested for empty buf","ANDROID",
"589d83c1ffc14b56fb6218039a495de7369954d8","CHROMIUM: iwl7000: mvm: assert mutex held only in sync notification","IWL7000",
"ef72885f5f616c56c85b8979055759ff541b2712","CHROMIUM: iwl7000: add 3 new IDs for the 9000 series (iwl9260_2ac_160_cfg)","IWL7000",
"9a7ede8d014b4064f333dc9ad0a3acf8d803b91a","CHROMIUM: iwl7000: add sta_id to WOWLAN_CONFIG_CMD","IWL7000",
"aa2feef09531297098531f8b38bb7266103e00a6","CHROMIUM: iwl7000: mvm: disable TX-AMSDU on older NICs","IWL7000",
"d66d84ad2c5c4e0d28f665a79185966e2f729564","CHROMIUM: iwl7000: use iftypes_data functions starting at kernel 4.19","IWL7000",
"f232cc93b8c6a12d072563a2d046dd0c5d922aeb","CHROMIUM: iwl7000: Adjust kernel version for HE","IWL7000",
"c8afe425ba8fbbd06b4b88e8d9c2660efc11cb8f","CHROMIUM: iwl7000: take mutex before sending SYNC command","IWL7000",
"b19c830319d3b6c71ab25b57adf9b803708fe0bd","FIXUP: CHROMIUM: net: phy: Add support for generic LED configuration through the DT","squashed into e0eb312f6c333f61ddf1ef639516f3e2fd823536",
"2369c33b01f3f1afa0d966e65ed0d88df82d72f3","CHROMIUM: iwl7000: Temporarily disable fall through warning.","IWL7000",
"6661793371e5d03805828c1e13bd196df28f6849","FIXUP: CHROMIUM: [media] hantro: add VP8 encoding support","squashed into c0ae9c12dc46e01d7a98e71e255ce6779de8b5fc",
"79d3ec8cd5fa90dd65a660d354f81bc635b6269a","FIXUP: CHROMIUM: mm: kstaled: a kswapd alternative","squashed into 405cbf6799c0ca6626712688e9f86a5d27146d5d",
"cd591e6ddaea7c77cd2686f3e4b3552e4574eec6","CHROMIUM: iwl7000: mvm: enable Atlas platform workaround","IWL7000",
"33f060daafea7097bb910fe0cbcb56f3ca30fa2f","FIXUP: CHROMIUM: drm/vgem: fix cache synchronization on arm/arm64 (take two)","squashed into f445c72f5d8277569bf2d5e20df38153c9141b7d",
"5a4de0d9ac4bc240999584010ecb3d5f902bf165","FIXUP: CHROMIUM: drm/vgem: fix cache synchronization on arm/arm64 (take three)","squashed into f445c72f5d8277569bf2d5e20df38153c9141b7d",
"48ea501949573a1e5df1c75f7cbe4da9563fd102","FIXUP: CHROMIUM: [media] hantro: add VP8 encoding support (take 2)","squashed into c0ae9c12dc46e01d7a98e71e255ce6779de8b5fc",
"724e2f028cf2f50dcd0bbf1e10488da46b049ae2","FIXUP: CHROMIUM: ARM64: dts: mt8183-kukui: Remove DIP reserved memory","squashed into 90d558344b1533ddfa18bdcbfb77e343dd3bc66a",
